time,dbg_DVT_Drv,dbg_DVT_Pas,dbg_DVT_DVTNoRamp,dbg_HPMode_ACChg,dbg_HPMode_AC,dbg_HPModeChange_ACUL,dbg_HPBigMode,dbg_HPMode_ACValve,dbg_DVT_CabinSP_Pas,dbg_HPMode_Heat,dbg_DVT_FF,dbg_HPMode_ChgSts,dbg_HPMode_Cool,dbg_HPMode_Vavle,dbg_DVT_CabinError_Pas,dbg_DVT_CabinError,dbg_DVT_CabinSP,dbg_AC_ACOn,dbg_AC_LimitFlag_HLP,dbg_SH_EvapOut,dbg_SH_ChillerOut,dbg_AC_LimitFlag_LP,dbg_AC_LimitFlag_RPM,dbg_AC_LimitFlag_HPL,dbg_AC_OnReq,dbg_AC_ONOFF,dbg_AC_OffImmediaty,dbg_AC_RampBoot,dbg_AC_PIDEn,dbg_AC_LimitFlag_HP,dbg_AC_LowSpeed,dbg_AC_OilReturnSpd,dbg_ACAmbRPMEn,dbg_AC_PowerLimit,dbg_AC_LimitFlag_Temp,dbg_Blower_CabinErrZeroDr,dbg_DVT_PasOffset,dbg_Blower_FrontFanPWM,dbg_DECT_DECT,dbg_DVTFilt_Dr,dbg_Blower_DeltaPWMDr,dbg_Blower_AlphaDr,dbg_Blower_AlphaPa,dbg_Blower_CabinErrZeroPa,dbg_DECT_DrDET,dbg_DET,dbg_Blower_FrontFanPWMFilt,dbg_ACCoolHeat,dbg_ACLimitEnum,dbg_Blower_DeltaPWMPa,dbg_DVT_FFPas,dbg_DVTFilt_Pas,dbg_DECT_PaDET,dbg_ACReqHP,dbg_ACPressLimitOff,dbg_ACOFF_ReasonSts,dbg_Blower_DwellDr,dbg_PTC_ReqPwrRaw,dbg_Blower_ThetaDr,dbg_DECT_DETOffset,dbg_ThPwrReqCabinDZ_Cool,dbg_PwrReq_ToVCU,dbg_Blower_NPa,dbg_DWT_PTCCabinHeatEn,dbg_BlowerLimitPWM,dbg_Blower_FrontFanULimit,dbg_DECT_DETMin,dbg_Blower_PWMSteadyPa,dbg_BlwLimitUL,dbg_ThPwrReqCabinDZ_Heat,dbg_ThPwrReq_CabinSZ,dbg_ThPwrReq_CabinDr,dbg_SH_CmprOut,dbg_SC_WCCOut,dbg_DECT_OffsetMin,dbg_DECT_OffsetMax,dbg_SC_OhexOut,dbg_Blower_NDr,dbg_SH_OhexOut,dbg_ThPwrReq_CabinPas,dbg_Blower_PWMSteadyDr,dbg_Blower_DwellPa,dbg_ACRPM_NoNoiseLimit,dbg_ACRPM_NoLimit,dbg_Blower_ThetaPa,dbg_ACStartLimitPWM,dbg_AC_PIDOut,dbg_DWT_PTCOpenEn,dbg_PTC_EstimatePwr,VHSPI_HVACWtrPumpStFb_flg,VHSPI_BattWtrPumpStFb_flg,VISP_OutletDoorPosnFb_V,VISP_AirmixLDoorPosFb_V,dbg_ThLvl_HVBatt,dbg_DWT_NoLimit,dbg_Inlet_TargetPerc,dbg_DWT_PTCHeatEn,dbg_Outlet_TargetPerc,dbg_ThModeBatt,dbg_AirmixDr_AClimPIDEn,dbg_DWT_PTCStartOpen,dbg_DWT_PTCHeatErrOpen,dbg_DWT_CabinOffset,VISP_InletDoorPosnFb_V,dbg_DWT_DWT,dbg_DWT_PTCCoolOpen,dbg_ThModeCabin,dbg_AirmixDr_PIDEn04,dbg_DCT_FFOffsetFilt,dbg_Airmix_DVTErrPaDr,VISP_AirmixRDoorPosFb_V,dbg_DCT_FFOffset,dbg_ThModeCabin_Dr,dbg_ThModeCabin_Pas,dbg_AirmixDr_PIDDout,dbg_DCT,dbg_Airmix_DVTErrDrPa,dbg_Airmix_PosnPercTargetLastLft,dbg_AirmixDr_PIDEn03,dbg_Airmix_PIDEnLft,dbg_Airmix_PosnPercTargetLastRgt,dbg_AirmixDr_PIDEn01,dbg_DWT_PTCDVTMixDrCoolOn,dbg_DWT_PTCSysModeOpen,dbg_DWT_PTCDVTMixPaCoolOn,dbg_SysOffTime_Out,$ActiveCalibrationPage
0.0022756735827158536,-4.389405250549316,-4.389405250549316,0.0,0.0,1.0,100.0,1.0,1.0,22.965726852416992,0.0,9.597776412963867,0.0,1.0,8.0,-4.654777526855469,-4.654777526855469,22.965726852416992,1.0,0.0,4.29909610748291,35.90494155883789,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-4.389307022094727,14.469416618347168,0.8923206925392151,0.8923206925392151,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.597810745239258,-4.389307022094727,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7056708931922913,-8.181137084960938,-1503.076416015625,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.643503189086914,3692.3076171875,0.0,-3006.15283203125,-1503.076416015625,-1308.9205322265625,-13.968948364257812,2.5,45.0,11.88553237915039,0.8500000238418579,-11.88553237915039,-1503.076416015625,29.643503189086914,0.19324176013469696,3411.0869140625,3375.10595703125,0.7056708931922913,100.0,45.25545120239258,0.0,0.0,1.0,1.0,4.635735034942627,4.643467426300049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994709700345993,0.0,0.0,1.0,0.0,0.0,0.0,4.817664623260498,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.002275673582716,-4.178757190704346,-4.178757190704346,0.0,0.0,1.0,100.0,1.0,1.0,22.96584129333496,0.0,9.598005294799805,0.0,1.0,8.0,-4.584663391113281,-4.584663391113281,22.96584129333496,1.0,0.0,4.443693161010742,36.29902267456055,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-4.178757190704346,14.469416618347168,0.8808519840240479,0.8808519840240479,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.598005294799805,-4.178757190704346,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.6950441002845764,-8.295499801635742,-1466.95556640625,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.643192291259766,3692.3076171875,0.0,-2933.9111328125,-1466.95556640625,-1303.0050048828125,-14.256168365478516,2.5,45.0,11.871231079101562,0.8500000238418579,-11.871231079101562,-1466.95556640625,29.643192291259766,0.19324176013469696,3358.78125,3354.003662109375,0.6950441002845764,100.0,45.115234375,0.0,0.0,1.0,1.0,4.636048538678189,4.64343543525751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900407607618948,0.0,0.0,1.0,0.0,0.0,0.0,4.818601116815342,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.002275673582716,-3.9680235385894775,-3.9680235385894775,0.0,0.0,1.0,100.0,1.0,1.0,22.965970993041992,0.0,9.598264694213867,0.0,1.0,8.0,-4.514533996582031,-4.514533996582031,22.965970993041992,1.0,0.0,4.1470441818237305,36.10087203979492,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-3.9680235385894775,14.469416618347168,0.8693779110908508,0.8693779110908508,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.598264694213867,-3.9680235385894775,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.6844123005867004,-8.295499801635742,-1454.0396728515625,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.642776489257812,3692.3076171875,0.0,-2908.079345703125,-1454.0396728515625,-1297.9608154296875,-14.511852264404297,2.5,45.0,11.698131561279297,0.8500000238418579,-11.698131561279297,-1454.0396728515625,29.642776489257812,0.19324176013469696,3354.435302734375,3292.292236328125,0.6844123005867004,100.0,44.967769622802734,0.0,0.0,1.0,1.0,4.636577782750763,4.647966117693589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213464177460663,0.0,0.0,1.0,0.0,0.0,0.0,4.8184129375931555,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.002275673582716,-3.981081247329712,-3.981081247329712,0.0,0.0,1.0,100.0,1.0,1.0,22.966176986694336,0.0,9.598676681518555,0.0,1.0,8.0,-4.519069671630859,-4.519069671630859,22.966176986694336,1.0,0.0,4.26500129699707,36.29330062866211,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-3.981081247329712,14.469416618347168,0.8701200485229492,0.8701200485229492,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.598676681518555,-3.981081247329712,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.6850999593734741,-8.408905982971191,-1441.497802734375,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.64211654663086,3692.3076171875,0.0,-2882.99560546875,-1441.497802734375,-1302.07177734375,-14.47945785522461,2.5,45.0,11.747364044189453,0.8500000238418579,-11.747364044189453,-1441.497802734375,29.64211654663086,0.19324176013469696,3418.62353515625,3360.8125,0.6850999593734741,100.0,44.87509536743164,0.0,0.0,1.0,1.0,4.6357613470268015,4.646205203351347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994709700345993,0.0,0.0,1.0,0.0,0.0,0.0,4.817474169836033,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.002275673582716,-4.18690824508667,-4.18690824508667,0.0,0.0,1.0,100.0,1.0,1.0,22.9669132232666,0.0,9.600149154663086,0.0,1.0,8.0,-4.5883331298828125,-4.5883331298828125,22.9669132232666,1.0,0.0,4.242181777954102,36.278316497802734,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-4.18690824508667,14.469416618347168,0.8814524412155151,0.8814524412155151,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.600149154663086,-4.18690824508667,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.6956003904342651,-8.522087097167969,-1442.0068359375,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.639760971069336,3692.3076171875,0.0,-2884.013671875,-1442.0068359375,-1313.761474609375,-14.442886352539062,2.5,45.0,12.003715515136719,0.8500000238418579,-12.003715515136719,-1442.0068359375,29.639760971069336,0.19324176013469696,3470.748046875,3400.663330078125,0.6956003904342651,100.0,44.84382247924805,0.0,0.0,1.0,1.0,4.634797939662754,4.6414051067234015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08972977345974473,0.0,0.0,1.0,0.0,0.0,0.0,4.816727639094065,0.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.002275673582716,-4.39551305770874,-4.39551305770874,0.0,0.0,1.0,100.0,1.0,1.0,22.967159271240234,0.0,9.600641250610352,0.0,1.0,8.0,-4.658086776733398,-4.658086776733398,22.967159271240234,1.0,0.0,4.2331132888793945,36.421260833740234,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,43.0,-5.0,-4.39551305770874,14.469416618347168,0.8928650021553041,0.8928650021553041,-6.596220016479492,2.5,2.5,43.0,0.0,2.0,14.469416618347168,9.600641250610352,-4.39551305770874,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7061752080917358,-8.635883331298828,-1454.346435546875,0.0,0.8500000238418579,0.0,52.40384292602539,100.0,2.5,29.638973236083984,3692.3076171875,0.0,-2908.69287109375,-1454.346435546875,-1322.11279296875,-14.292320251464844,2.5,45.0,12.25238037109375,0.8500000238418579,-12.25238037109375,-1454.346435546875,29.638973236083984,0.19324176013469696,3520.0,3396.09619140625,0.7061752080917358,100.0,44.8324089050293,0.0,0.0,1.0,1.0,4.635829890488951,4.6459619493467645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09107292779144079,0.0,0.0,1.0,0.0,0.0,0.0,4.818504300513456,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.002275673582716,-4.600875377655029,-4.600875377655029,0.0,0.0,1.0,100.0,1.0,1.0,22.96797752380371,0.0,9.602277755737305,0.0,1.0,8.0,-4.727268218994141,-4.727268218994141,22.96797752380371,1.0,0.0,4.319552421569824,36.46113204956055,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,44.0,-5.0,-4.600875377655029,14.469416618347168,0.9041839838027954,0.9041839838027954,-6.596220016479492,2.5,2.5,44.0,0.0,2.0,14.469416618347168,9.602277755737305,-4.600875377655029,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7166632413864136,-8.75015926361084,-1466.68310546875,0.0,0.8500000238418579,0.0,53.36538314819336,100.0,2.5,29.636356353759766,3769.230712890625,0.0,-2933.3662109375,-1466.68310546875,-1327.354736328125,-14.228157043457031,2.5,45.0,12.44162368774414,0.8500000238418579,-12.44162368774414,-1466.68310546875,29.636356353759766,0.19324176013469696,3495.96240234375,3454.8974609375,0.7166632413864136,100.0,44.8273811340332,0.0,0.0,1.0,1.0,4.636072466003731,4.647953272486385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09212915577964678,0.0,0.0,1.0,0.0,0.0,0.0,4.81728305639978,0.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.002275673582716,-4.809556007385254,-4.809556007385254,0.0,0.0,1.0,100.0,1.0,1.0,22.968210220336914,0.0,9.602743148803711,0.0,1.0,8.0,-4.797035217285156,-4.797035217285156,22.968210220336914,1.0,0.0,4.6706743240356445,36.62080764770508,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,44.0,-5.0,-4.809556007385254,14.469416618347168,0.9155784845352172,0.9155784845352172,-6.596220016479492,2.5,2.5,44.0,0.0,2.0,14.469416618347168,9.602743148803711,-4.809556007385254,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7272400856018066,-8.86706256866455,-1512.65673828125,0.0,0.8500000238418579,0.0,53.36538314819336,100.0,2.5,29.635610580444336,3769.230712890625,0.0,-3025.3134765625,-1512.65673828125,-1323.1932373046875,-14.441967010498047,2.5,45.0,12.548355102539062,0.8500000238418579,-12.548355102539062,-1512.65673828125,29.635610580444336,0.19324176013469696,3507.922607421875,3412.356201171875,0.7272400856018066,100.0,44.81196212768555,0.0,0.0,1.0,1.0,4.63532829284668,4.642614363142154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09035409241914749,0.0,0.0,1.0,0.0,0.0,0.0,4.816947403282966,0.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.002275673582716,-4.898625373840332,-4.898625373840332,0.0,0.0,1.0,100.0,1.0,1.0,22.968521118164062,0.0,9.603364944458008,0.0,1.0,8.0,-4.827001571655273,-4.827001571655273,22.968521118164062,1.0,0.0,4.870382308959961,36.88340759277344,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,44.0,-5.0,-4.898625373840332,14.469416618347168,0.9204015135765076,0.9204015135765076,-6.596220016479492,2.5,2.5,44.0,0.0,2.0,14.469416618347168,9.603364944458008,-4.898625373840332,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7317830324172974,-8.86706256866455,-1525.8314208984375,0.0,0.8500000238418579,0.0,53.36538314819336,100.0,2.5,29.63461685180664,3769.230712890625,0.0,-3051.662841796875,-1525.8314208984375,-1328.52783203125,-14.360454559326172,2.5,45.0,12.741641998291016,0.8500000238418579,-12.741641998291016,-1525.8314208984375,29.63461685180664,0.19324176013469696,3482.337158203125,3403.4453125,0.7317830324172974,100.0,44.79680633544922,0.0,0.0,1.0,1.0,4.635856437022364,4.6442390437343555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09066591070405966,0.0,0.0,1.0,0.0,0.0,0.0,4.81788052981125,0.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.002275673582716,-4.688085556030273,-4.688085556030273,0.0,0.0,1.0,100.0,1.0,1.0,22.968616485595703,0.0,9.603555679321289,0.0,1.0,8.0,-4.756906509399414,-4.756906509399414,22.968616485595703,1.0,0.0,4.8022379875183105,37.00690460205078,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.596220016479492,0.0,44.0,-5.0,-4.688085556030273,14.469416618347168,0.909033179283142,0.909033179283142,-6.596220016479492,2.5,2.5,44.0,0.0,2.0,14.469416618347168,9.603555679321289,-4.688085556030273,2.500000238418579,0.0,0.0,0.0,0.19324176013469696,0.0,0.7211564779281616,-8.98483943939209,-1531.4752197265625,0.0,0.8500000238418579,0.0,53.36538314819336,100.0,2.5,29.63431167602539,3769.230712890625,0.0,-3062.950439453125,-1531.4752197265625,-1325.93408203125,-14.525188446044922,2.5,45.0,12.625606536865234,0.8500000238418579,-12.625606536865234,-1531.4752197265625,29.63431167602539,0.19324176013469696,3376.18310546875,3365.679443359375,0.7211564779281616,100.0,44.743896484375,0.0,0.0,1.0,1.0,4.63513687736157,4.644211160410681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09035409241914749,0.0,0.0,1.0,0.0,0.0,0.0,4.81747295494699,0.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
